transferable|||in|||space?-J.|||Biogeogr. normal noYear noLongAuthorLine period TOKEN-transferable t tr tra tran e le ble able others nonNum 0 no no no no no no TOKEN-in i in in in n in in in others nonNum 4 no no lastName no no no TOKEN-Biogeogr. B Bi Bio Biog . r. gr. ogr. InitCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Rapoport,|||E.|||H.|||1982.|||Aerography.-Permagon|||Press. normal hasYear noLongAuthorLine period TOKEN-Rapoport, R Ra Rap Rapo , t, rt, ort, InitCap nonNum 4 no no lastName no no no TOKEN-E. E E. E. E. . E. E. E. singleCap nonNum 32 no no no no no publisherName TOKEN-Press. P Pr Pre Pres . s. ss. ess. InitCap nonNum 36 no no lastName no no publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Raxworthy,|||C.|||J.|||et|||al.|||2003.|||Predicting|||distributions|||of|||known normal hasYear noLongAuthorLine other TOKEN-Raxworthy, R Ra Rax Raxw , y, hy, thy, InitCap nonNum 0 no no no no no no TOKEN-C. C C. C. C. . C. C. C. singleCap nonNum 0 no no no no no no TOKEN-known k kn kno know n wn own nown others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
and|||unknown|||reptile|||species|||in|||Madagascar.-Nature|||426: normal noYear noLongAuthorLine colon TOKEN-and a an and and d nd and and others nonNum 0 no no no no no no TOKEN-unknown u un unk unkn n wn own nown others nonNum 0 no no no no no no TOKEN-426: 4 42 426 426: : 6: 26: 426: others 3dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
837-841. normal noYear noLongAuthorLine period TOKEN-837-841. 8 83 837 837- . 1. 41. 841. others possiblePage 0 no no no no no no TOKEN-EMPTY E EM EMP EMPT Y TY PTY MPTY AllCap nonNum 0 no no no no no no TOKEN-837-841. 8 83 837 837- . 1. 41. 841. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Reese,|||G.|||C.|||et|||al.|||2005.|||Factors|||affecting|||species|||distribution normal hasYear noLongAuthorLine other TOKEN-Reese, R Re Ree Rees , e, se, ese, InitCap nonNum 5 maleName no lastName no no no TOKEN-G. G G. G. G. . G. G. G. singleCap nonNum 32 no no no no no publisherName TOKEN-distribution d di dis dist n on ion tion others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
predictions:|||a|||simulation|||modeling|||experiment.-Ecol. normal noYear noLongAuthorLine period TOKEN-predictions: p pr pre pred : s: ns: ons: others nonNum 0 no no no no no no TOKEN-a a a a a a a a a others nonNum 32 no no no no no publisherName TOKEN-experiment.-Ecol. e ex exp expe . l. ol. col. others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Appl.|||15:|||554-564. normal noYear noLongAuthorLine period TOKEN-Appl. A Ap App Appl . l. pl. ppl. InitCap nonNum 4 no no lastName no no no TOKEN-15: 1 15 15: 15: : 5: 15: 15: others 2dig 0 no no no no no no TOKEN-554-564. 5 55 554 554- . 4. 64. 564. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Ricklefs,|||R.|||2004.|||A|||comprehensive|||framework|||for|||global normal hasYear noLongAuthorLine other TOKEN-Ricklefs, R Ri Ric Rick , s, fs, efs, InitCap nonNum 4 no no lastName no no no TOKEN-R. R R. R. R. . R. R. R. singleCap nonNum 0 no no no no no no TOKEN-global g gl glo glob l al bal obal others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
patterns|||in|||biodiversity.-Ecol.|||Lett.|||7:|||1-15. normal noYear noLongAuthorLine period TOKEN-patterns p pa pat patt s ns rns erns others nonNum 0 no no no no no no TOKEN-in i in in in n in in in others nonNum 4 no no lastName no no no TOKEN-1-15. 1 1- 1-1 1-15 . 5. 15. -15. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Ridgeway,|||G.|||1999.|||The|||state|||of|||boosting.-Comput.|||Sci.|||Stat. normal hasYear noLongAuthorLine period TOKEN-Ridgeway, R Ri Rid Ridg , y, ay, way, InitCap nonNum 4 no no lastName no no no TOKEN-G. G G. G. G. . G. G. G. singleCap nonNum 32 no no no no no publisherName TOKEN-Stat. S St Sta Stat . t. at. tat. InitCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
31:|||172-181. normal noYear noLongAuthorLine period TOKEN-31: 3 31 31: 31: : 1: 31: 31: others 2dig 0 no no no no no no TOKEN-172-181. 1 17 172 172- . 1. 81. 181. others possiblePage 0 no no no no no no TOKEN-172-181. 1 17 172 172- . 1. 81. 181. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Rosenzweig,|||M.|||1995.|||Species|||diversity|||in|||space|||and|||time. normal hasYear noLongAuthorLine period TOKEN-Rosenzweig, R Ro Ros Rose , g, ig, eig, InitCap nonNum 4 no no lastName no no no TOKEN-M. M M. M. M. . M. M. M. singleCap nonNum 0 no no no no no no TOKEN-time. t ti tim time . e. me. ime. others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
-Cambridge|||Univ.|||Press. normal noYear noLongAuthorLine period TOKEN--Cambridge - -C -Ca -Cam e ge dge idge InitCap nonNum 20 no no lastName no placeName no TOKEN-Univ. U Un Uni Univ . v. iv. niv. InitCap nonNum 0 no no no no no no TOKEN-Press. P Pr Pre Pres . s. ss. ess. InitCap nonNum 36 no no lastName no no publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Rushton,|||S.|||P.,|||Ormerod,|||S.|||J.|||and|||Kerby,|||G.|||2004.|||New normal hasYear noLongAuthorLine other TOKEN-Rushton, R Ru Rus Rush , n, on, ton, InitCap nonNum 4 no no lastName no no no TOKEN-S. S S. S. S. . S. S. S. singleCap nonNum 32 no no no no no publisherName TOKEN-New N Ne New New w ew New New InitCap nonNum 36 no no lastName no no publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
paradigms|||for|||modelling|||species|||distributions?-J.|||Appl. normal noYear noLongAuthorLine period TOKEN-paradigms p pa par para s ms gms igms others nonNum 0 no no no no no no TOKEN-for f fo for for r or for for others nonNum 32 no no no no no publisherName TOKEN-Appl. A Ap App Appl . l. pl. ppl. InitCap nonNum 4 no no lastName no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Ecol.|||41:|||193-200. normal noYear noLongAuthorLine period TOKEN-Ecol. E Ec Eco Ecol . l. ol. col. InitCap nonNum 0 no no no no no no TOKEN-41: 4 41 41: 41: : 1: 41: 41: others 2dig 0 no no no no no no TOKEN-193-200. 1 19 193 193- . 0. 00. 200. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Scotts,|||D.|||and|||Drielsma,|||M.|||2003.|||Developing|||landscape normal hasYear noLongAuthorLine other TOKEN-Scotts, S Sc Sco Scot , s, ts, tts, InitCap nonNum 4 no no lastName no no no TOKEN-D. D D. D. D. . D. D. D. singleCap nonNum 0 no no no no no no TOKEN-landscape l la lan land e pe ape cape others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
frameworks|||for|||regional|||conservation|||planning:|||an|||ap- normal noYear noLongAuthorLine hyphen TOKEN-frameworks f fr fra fram s ks rks orks others nonNum 0 no no no no no no TOKEN-for f fo for for r or for for others nonNum 32 no no no no no publisherName TOKEN-ap- a ap ap- ap- - p- ap- ap- others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue unknown
proach|||integrating|||fauna|||spatial|||distributions|||and|||ecological normal noYear noLongAuthorLine other TOKEN-proach p pr pro proa h ch ach oach others nonNum 0 no no no no no no TOKEN-integrating i in int inte g ng ing ting others nonNum 0 no no no no no no TOKEN-ecological e ec eco ecol l al cal ical others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue unknown
principles.-Pac.|||Conserv.|||Biol.|||8:|||235-254. normal noYear noLongAuthorLine period TOKEN-principles.-Pac. p pr pri prin . c. ac. Pac. others nonNum 0 no no no no no no TOKEN-Conserv. C Co Con Cons . v. rv. erv. InitCap nonNum 0 no no no no no no TOKEN-235-254. 2 23 235 235- . 4. 54. 254. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Segurado,|||P.|||and|||Arau´jo,|||M.|||B.|||2004.|||An|||evaluation|||of|||methods normal hasYear noLongAuthorLine other TOKEN-Segurado, S Se Seg Segu , o, do, ado, InitCap nonNum 0 no no no no no no TOKEN-P. P P. P. P. . P. P. P. singleCap nonNum 0 no no no no no no TOKEN-methods m me met meth s ds ods hods others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
for|||modelling|||species|||distributions.-J.|||Biogeogr.|||31:|||1555- normal hasYear noLongAuthorLine hyphen TOKEN-for f fo for for r or for for others nonNum 32 no no no no no publisherName TOKEN-modelling m mo mod mode g ng ing ling others nonNum 0 no no no no no no TOKEN-1555- 1 15 155 1555 - 5- 55- 555- others 4+dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
1568. normal hasYear noLongAuthorLine period TOKEN-1568. 1 15 156 1568 . 8. 68. 568. others 4+dig 0 no no no no no no TOKEN-EMPTY E EM EMP EMPT Y TY PTY MPTY AllCap nonNum 0 no no no no no no TOKEN-1568. 1 15 156 1568 . 8. 68. 568. others 4+dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Silverman,|||B.|||W.|||1986.|||Density|||estimation|||for|||statistics|||and|||data normal hasYear noLongAuthorLine other TOKEN-Silverman, S Si Sil Silv , n, an, man, InitCap nonNum 4 no no lastName no no no TOKEN-B. B B. B. B. . B. B. B. singleCap nonNum 32 no no no no no publisherName TOKEN-data d da dat data a ta ata data others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
analysis.-Chapman|||and|||Hall. normal noYear noLongAuthorLine period TOKEN-analysis.-Chapman a an ana anal n an man pman others nonNum 0 no no no no no no TOKEN-and a an and and d nd and and others nonNum 0 no no no no no no TOKEN-Hall. H Ha Hal Hall . l. ll. all. InitCap nonNum 53 maleName no lastName no placeName publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Skov,|||F.|||and|||Svenning,|||J.|||C.|||2004.|||Potential|||impact|||of|||climatic normal hasYear noLongAuthorLine other TOKEN-Skov, S Sk Sko Skov , v, ov, kov, InitCap nonNum 4 no no lastName no no no TOKEN-F. F F. F. F. . F. F. F. singleCap nonNum 32 no no no no no publisherName TOKEN-climatic c cl cli clim c ic tic atic others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
change|||on|||the|||distribution|||of|||forest|||herbs|||in|||Europe. normal noYear noLongAuthorLine period TOKEN-change c ch cha chan e ge nge ange others nonNum 32 no no no no no publisherName TOKEN-on o on on on n on on on others nonNum 4 no no lastName no no no TOKEN-Europe. E Eu Eur Euro . e. pe. ope. InitCap nonNum 4 no no lastName no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
-|||Ecography|||27:|||366|||380. normal noYear noLongAuthorLine period TOKEN-- - - - - - - - - other nonNum 0 no no no no no no TOKEN-Ecography E Ec Eco Ecog y hy phy aphy InitCap nonNum 0 no no no no no no TOKEN-380. 3 38 380 380. . 0. 80. 380. others 3dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Sneath,|||P.|||H.|||A.|||and|||Sokal,|||R.|||R.|||1973.|||Numerical|||taxonomy- normal hasYear noLongAuthorLine hyphen TOKEN-Sneath, S Sn Sne Snea , h, th, ath, InitCap nonNum 4 no no lastName no no no TOKEN-P. P P. P. P. . P. P. P. singleCap nonNum 0 no no no no no no TOKEN-taxonomy- t ta tax taxo - y- my- omy- others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
the|||principles|||and|||practice|||of|||numerical|||classification.-W. normal noYear noLongAuthorLine period TOKEN-the t th the the e he the the others nonNum 32 no no no no no publisherName TOKEN-principles p pr pri prin s es les ples others nonNum 0 no no no no no no TOKEN-classification.-W. c cl cla clas . W. -W. .-W. others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
H.|||Freeman. normal noYear noLongAuthorLine period TOKEN-H. H H. H. H. . H. H. H. singleCap nonNum 0 no no no no no no TOKEN-Freeman. F Fr Fre Free . n. an. man. InitCap nonNum 5 maleName no lastName no no no TOKEN-Freeman. F Fr Fre Free . n. an. man. InitCap nonNum 5 maleName no lastName no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Soberon,|||J.,|||Llorente,|||J.|||B.|||and|||Onate,|||L.|||2000.|||The|||use|||of normal hasYear noLongAuthorLine other TOKEN-Soberon, S So Sob Sobe , n, on, ron, InitCap nonNum 0 no no no no no no TOKEN-J., J J. J., J., , ., J., J., singleCap nonNum 4 no no lastName no no no TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
specimen-label|||databases|||for|||conservation|||purposes:|||an normal noYear noLongAuthorLine other TOKEN-specimen-label s sp spe spec l el bel abel others nonNum 0 no no no no no no TOKEN-databases d da dat data s es ses ases others nonNum 0 no no no no no no TOKEN-an a an an an n an an an others nonNum 36 no no lastName no no publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
example|||using|||Mexican|||papilionid|||and|||pierid|||butterflies. normal noYear noLongAuthorLine period TOKEN-example e ex exa exam e le ple mple others nonNum 0 no no no no no no TOKEN-using u us usi usin g ng ing sing others nonNum 0 no no no no no no TOKEN-butterflies. b bu but butt . s. es. ies. others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
-Biodiv.|||Conserv.|||9:|||1441-1466. normal hasYear noLongAuthorLine period TOKEN--Biodiv. - -B -Bi -Bio . v. iv. div. InitCap nonNum 0 no no no no no no TOKEN-Conserv. C Co Con Cons . v. rv. erv. InitCap nonNum 0 no no no no no no TOKEN-1441-1466. 1 14 144 1441 . 6. 66. 466. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Sobero´n,|||J.|||M.|||and|||Peterson,|||A.|||T.|||2005.|||Interpretation|||of normal hasYear noLongAuthorLine other TOKEN-Sobero´n, S So Sob Sobe , n, ´n, o´n, InitCap nonNum 0 no no no no no no TOKEN-J. J J. J. J. . J. J. J. singleCap nonNum 4 no no lastName no no no TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
models|||of|||fundamental|||ecological|||niches|||and|||species’ normal noYear noLongAuthorLine other TOKEN-models m mo mod mode s ls els dels others nonNum 0 no no no no no no TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName TOKEN-species’ s sp spe spec ’ s’ es’ ies’ others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
distributional|||areas.-Biodiv.|||Inform.|||2:|||1-10. normal noYear noLongAuthorLine period TOKEN-distributional d di dis dist l al nal onal others nonNum 0 no no no no no no TOKEN-areas.-Biodiv. a ar are area . v. iv. div. others nonNum 0 no no no no no no TOKEN-1-10. 1 1- 1-1 1-10 . 0. 10. -10. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Spiegelhalter,|||D.|||et|||al.|||2003a.|||WinBUGS|||user|||manual,|||version normal hasYear noLongAuthorLine other TOKEN-Spiegelhalter, S Sp Spi Spie , r, er, ter, InitCap nonNum 0 no no no no no no TOKEN-D. D D. D. D. . D. D. D. singleCap nonNum 0 no no no no no no TOKEN-version v ve ver vers n on ion sion others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
1.4.-MRC|||Biostatistics|||Unit,|||Cambridge,|||UK. normal noYear noLongAuthorLine period TOKEN-1.4.-MRC 1 1. 1.4 1.4. C RC MRC -MRC others hasDig 0 no no no no no no TOKEN-Biostatistics B Bi Bio Bios s cs ics tics InitCap nonNum 0 no no no no no no TOKEN-UK. U UK UK. UK. . K. UK. UK. AllCap nonNum 36 no no lastName no no publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Spiegelhalter,|||D.|||J.|||et|||al.|||2003b.|||Bayesian|||measures|||of|||model normal hasYear noLongAuthorLine other TOKEN-Spiegelhalter, S Sp Spi Spie , r, er, ter, InitCap nonNum 0 no no no no no no TOKEN-D. D D. D. D. . D. D. D. singleCap nonNum 0 no no no no no no TOKEN-model m mo mod mode l el del odel others nonNum 4 no no lastName no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
complexity|||and|||fit.-J.|||R.|||Stat.|||Soc.|||Ser.|||B|||64:|||583-639. normal noYear noLongAuthorLine period TOKEN-complexity c co com comp y ty ity xity others nonNum 0 no no no no no no TOKEN-and a an and and d nd and and others nonNum 0 no no no no no no TOKEN-583-639. 5 58 583 583- . 9. 39. 639. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Stockwell,|||D.|||and|||Peters,|||D.|||1999.|||The|||GARP|||modelling normal hasYear noLongAuthorLine other TOKEN-Stockwell, S St Sto Stoc , l, ll, ell, InitCap nonNum 4 no no lastName no no no TOKEN-D. D D. D. D. . D. D. D. singleCap nonNum 0 no no no no no no TOKEN-modelling m mo mod mode g ng ing ling others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
system:|||problems|||and|||solutions|||to|||automated|||spatial|||pre- normal noYear noLongAuthorLine hyphen TOKEN-system: s sy sys syst : m: em: tem: others nonNum 0 no no no no no no TOKEN-problems p pr pro prob s ms ems lems others nonNum 0 no no no no no no TOKEN-pre- p pr pre pre- - e- re- pre- others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
diction.-Int.|||J.|||Geogr.|||Inform.|||Sci.|||13:|||143-158. normal noYear noLongAuthorLine period TOKEN-diction.-Int. d di dic dict . t. nt. Int. others nonNum 0 no no no no no no TOKEN-J. J J. J. J. . J. J. J. singleCap nonNum 4 no no lastName no no no TOKEN-143-158. 1 14 143 143- . 8. 58. 158. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Stockwell,|||D.|||R.|||B.|||and|||Peterson,|||A.|||T.|||2002.|||Effects|||of|||sample normal hasYear noLongAuthorLine other TOKEN-Stockwell, S St Sto Stoc , l, ll, ell, InitCap nonNum 4 no no lastName no no no TOKEN-D. D D. D. D. . D. D. D. singleCap nonNum 0 no no no no no no TOKEN-sample s sa sam samp e le ple mple others nonNum 4 no no lastName no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
size|||on|||accuracy|||of|||species|||distribution|||models.-Ecol. normal noYear noLongAuthorLine period TOKEN-size s si siz size e ze ize size others nonNum 0 no no no no no no TOKEN-on o on on on n on on on others nonNum 4 no no lastName no no no TOKEN-models.-Ecol. m mo mod mode . l. ol. col. others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Modell.|||148:|||1-13. normal noYear noLongAuthorLine period TOKEN-Modell. M Mo Mod Mode . l. ll. ell. InitCap nonNum 0 no no no no no no TOKEN-148: 1 14 148 148: : 8: 48: 148: others 3dig 0 no no no no no no TOKEN-1-13. 1 1- 1-1 1-13 . 3. 13. -13. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Thomas,|||C.|||D.|||et|||al.|||2004.|||Extinction|||risk|||from|||climate|||change. normal hasYear noLongAuthorLine period TOKEN-Thomas, T Th Tho Thom , s, as, mas, InitCap nonNum 37 maleName no lastName no no publisherName TOKEN-C. C C. C. C. . C. C. C. singleCap nonNum 0 no no no no no no TOKEN-change. c ch cha chan . e. ge. nge. others nonNum 32 no no no no no publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
—Nature|||427:|||145—148. normal noYear noLongAuthorLine period TOKEN-—Nature — —N —Na —Nat e re ure ture InitCap nonNum 0 no no no no no no TOKEN-427: 4 42 427 427: : 7: 27: 427: others 3dig 0 no no no no no no TOKEN-145—148. 1 14 145 145— . 8. 48. 148. others 4+dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Thornton,|||P.|||E.,|||Running,|||S.|||W.|||and|||White,|||M.|||A.|||1997. normal hasYear noLongAuthorLine period TOKEN-Thornton, T Th Tho Thor , n, on, ton, InitCap nonNum 21 maleName no lastName no placeName no TOKEN-P. P P. P. P. . P. P. P. singleCap nonNum 0 no no no no no no TOKEN-1997. 1 19 199 1997 . 7. 97. 997. others year 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
Generating|||surfaces|||of|||daily|||meteorological|||variables|||over normal noYear noLongAuthorLine other TOKEN-Generating G Ge Gen Gene g ng ing ting InitCap nonNum 0 no no no no no no TOKEN-surfaces s su sur surf s es ces aces others nonNum 0 no no no no no no TOKEN-over o ov ove over r er ver over others nonNum 4 no no lastName no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
large|||regions|||of|||complex|||terrain.—J.|||Hydrol.|||190:|||214|||251. normal noYear noLongAuthorLine period TOKEN-large l la lar larg e ge rge arge others nonNum 4 no no lastName no no no TOKEN-regions r re reg regi s ns ons ions others nonNum 0 no no no no no no TOKEN-251. 2 25 251 251. . 1. 51. 251. others 3dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Thuiller,|||W.|||2004.|||Patterns|||and|||uncertainties|||of|||species’|||range normal hasYear noLongAuthorLine other TOKEN-Thuiller, T Th Thu Thui , r, er, ler, InitCap nonNum 0 no no no no no no TOKEN-W. W W. W. W. . W. W. W. singleCap nonNum 32 no no no no no publisherName TOKEN-range r ra ran rang e ge nge ange others nonNum 4 no no lastName no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
shifts|||under|||climate|||change.—Global|||Change|||Biol.|||10: normal noYear noLongAuthorLine colon TOKEN-shifts s sh shi shif s ts fts ifts others nonNum 0 no no no no no no TOKEN-under u un und unde r er der nder others nonNum 0 no no no no no no TOKEN-10: 1 10 10: 10: : 0: 10: 10: others 2dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
2020—2027. normal hasYear noLongAuthorLine period TOKEN-2020—2027. 2 20 202 2020 . 7. 27. 027. others 4+dig 0 no no no no no no TOKEN-EMPTY E EM EMP EMPT Y TY PTY MPTY AllCap nonNum 0 no no no no no no TOKEN-2020—2027. 2 20 202 2020 . 7. 27. 027. others 4+dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Thuiller,|||W.|||et|||al.|||2004.|||Relating|||plant|||traits|||and|||species normal hasYear noLongAuthorLine other TOKEN-Thuiller, T Th Thu Thui , r, er, ler, InitCap nonNum 0 no no no no no no TOKEN-W. W W. W. W. . W. W. W. singleCap nonNum 32 no no no no no publisherName TOKEN-species s sp spe spec s es ies cies others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
distributions|||along|||bioclimatic|||gradients|||for|||88Leucaden- normal noYear noLongAuthorLine hyphen TOKEN-distributions d di dis dist s ns ons ions others nonNum 0 no no no no no no TOKEN-along a al alo alon g ng ong long others nonNum 16 no no no no placeName no TOKEN-88Leucaden- 8 88 88L 88Le - n- en- den- others hasDig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
dronspecies|||in|||the|||Cape|||Floristic|||Region.—Ecology|||85: normal noYear noLongAuthorLine colon TOKEN-dronspecies d dr dro dron s es ies cies others nonNum 0 no no no no no no TOKEN-in i in in in n in in in others nonNum 4 no no lastName no no no TOKEN-85: 8 85 85: 85: : 5: 85: 85: others 2dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
1688—1699. normal hasYear noLongAuthorLine period TOKEN-1688—1699. 1 16 168 1688 . 9. 99. 699. others 4+dig 0 no no no no no no TOKEN-EMPTY E EM EMP EMPT Y TY PTY MPTY AllCap nonNum 0 no no no no no no TOKEN-1688—1699. 1 16 168 1688 . 9. 99. 699. others 4+dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
